arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule,combined_load_score
65.3885,2,0.0,0.67,49,3,1,40.335
65.393,2,0.0,0.13,8,3,1,40.065
65.3972,2,0.0,0.54,13,3,1,40.27
65.4021,2,0.0,0.52,30,3,1,40.26
66.4165,2,0.0,0.78,47,3,1,40.39
66.4238,2,0.0,0.99,17,3,1,40.495
66.4307,2,0.0,0.04,3,3,1,40.02
66.4378,2,1.8,1.9,21,3,1,43.11
66.4455,2,0.0,0.02,3,3,1,40.01
66.4517,3,0.0,0.14,6,3,1,60.07
66.4612,2,0.0,0.81,9,3,1,40.405
66.4677,2,0.0,0.09,3,3,1,40.045
66.4752,2,0.0,0.01,2,3,1,40.005
66.4874,4,0.9,0.42,18,3,0,81.28999999999999
66.496,2,0.0,0.13,10,3,1,40.065
66.5049,2,0.0,0.14,8,3,1,40.07
66.5093,2,0.0,0.01,2,3,1,40.005
66.5149,2,0.0,3.78,79,3,1,41.89
66.5202,2,0.0,0.22,23,3,1,40.11
66.5244,2,0.0,0.24,12,3,1,40.12
66.5286,2,0.0,0.05,6,3,1,40.025
66.534,2,0.0,0.03,1,3,1,40.015
66.5385,0,0.0,0.09,28,3,2,0.045
66.5428,2,0.0,0.01,2,3,1,40.005
66.5474,1,0.0,0.09,16,3,2,20.045
66.5525,2,0.0,0.09,9,3,1,40.045
66.5565,2,0.0,0.05,9,3,1,40.025
66.5595,2,0.0,0.03,2,3,1,40.015
66.5644,2,0.0,0.3,5,3,1,40.15
66.5689,3,0.0,0.09,21,3,1,60.045
66.5739,2,41.3,2.0,33,3,1,90.56
66.5787,2,0.0,0.34,24,3,1,40.17
66.5846,2,0.0,0.21,8,3,1,40.105
66.589,2,0.0,0.03,2,3,1,40.015
66.593,2,0.0,0.63,60,3,1,40.315
66.5981,2,0.0,0.05,5,3,1,40.025
66.6038,2,0.0,0.73,31,1,1,40.365
66.6084,0,0.0,0.32,29,3,2,0.16
66.6126,2,0.0,0.26,31,3,1,40.13
66.6188,2,0.0,0.38,11,3,1,40.19
66.6248,2,0.0,0.0,38,1,1,40.0
66.6298,2,0.0,0.01,17,3,1,40.005
66.6356,2,0.0,0.13,11,3,1,40.065
66.6404,2,0.0,0.3,5,3,1,40.15
66.6445,2,0.0,0.44,48,3,1,40.22
66.6491,2,0.0,0.05,9,3,1,40.025
66.6551,2,0.0,0.08,11,3,1,40.04
66.6594,2,0.0,0.07,24,3,1,40.035
66.6639,2,0.0,0.11,7,3,1,40.055
66.6694,2,0.0,0.19,2,3,1,40.095
66.6749,2,0.0,0.06,8,3,1,40.03
66.6793,2,0.0,0.01,17,3,1,40.005
66.684,2,0.0,0.04,3,3,1,40.02
66.6886,0,0.0,1.41,29,3,2,0.705
66.6929,2,0.0,0.04,4,3,1,40.02
66.6969,0,0.0,0.16,29,3,2,0.08
66.7028,2,0.0,0.41,35,3,1,40.205
66.7059,2,0.0,0.01,2,3,1,40.005
66.71,2,0.0,0.06,9,1,1,40.03
66.714,2,0.0,0.32,20,3,1,40.16
66.7225,2,0.0,0.19,16,3,1,40.095
66.7279,2,0.0,0.08,3,3,1,40.04
66.7347,4,0.0,0.2,15,3,0,80.1
66.7391,2,0.0,0.22,6,3,1,40.11
66.7433,2,0.0,0.07,3,3,1,40.035
66.7475,2,0.0,0.95,16,1,1,40.475
66.7527,2,0.0,1.13,46,3,1,40.565
66.7568,2,0.0,2.5,27,3,1,41.25
66.7602,2,0.0,0.19,7,3,1,40.095
66.7653,2,0.0,0.03,4,3,1,40.015
66.7706,0,0.0,0.08,14,3,2,0.04
66.775,2,0.0,0.07,8,3,1,40.035
66.7793,2,0.0,0.17,30,3,1,40.085
66.7863,4,0.0,0.07,3,3,0,80.035
66.7909,2,0.0,0.03,3,3,1,40.015
66.7945,2,0.0,0.3,12,3,1,40.15
66.7992,0,0.0,0.12,44,3,2,0.06
66.8042,2,0.0,0.14,11,3,1,40.07
66.8082,2,0.0,0.11,8,3,1,40.055
66.8135,2,0.0,0.19,26,3,1,40.095
66.8198,2,0.0,0.87,17,1,1,40.435
66.8252,2,0.0,0.04,5,3,1,40.02
66.832,2,0.0,0.2,8,3,1,40.1
66.8379,2,0.0,0.79,26,3,1,40.395
66.8432,2,0.0,0.03,2,3,1,40.015
66.8486,3,0.0,0.21,24,3,1,60.105
66.8532,2,0.0,0.05,9,3,1,40.025
66.8579,0,0.0,0.06,28,3,2,0.03
66.862,0,0.0,1.11,27,3,2,0.555
66.8666,2,0.0,0.08,5,3,1,40.04
66.8718,2,0.0,0.03,19,3,1,40.015
66.8774,2,0.0,0.11,10,3,1,40.055
66.8823,2,0.0,0.19,10,3,1,40.095
66.8875,2,0.0,0.43,5,3,1,40.215
66.8917,3,0.0,0.16,21,3,1,60.08
66.896,2,0.0,0.3,14,3,1,40.15
66.9009,2,0.0,0.27,8,3,1,40.135
66.9059,2,0.0,0.05,2,3,1,40.025
66.9106,2,0.0,0.11,11,3,1,40.055
66.9141,2,0.0,0.03,20,3,1,40.015
66.9205,2,0.0,0.15,53,3,1,40.075
66.9259,2,0.0,1.32,40,3,1,40.66
66.9297,2,33.0,3.69,29,3,1,81.445
66.9357,2,0.0,0.07,8,3,1,40.035
66.9399,2,0.0,0.19,10,3,1,40.095
66.9439,2,0.0,0.24,10,3,1,40.12
66.9482,2,0.0,0.38,7,3,1,40.19
66.9528,2,0.0,0.65,10,3,1,40.325
66.9578,2,0.0,0.12,8,3,1,40.06
66.9622,3,0.0,0.73,22,3,1,60.365
66.9686,2,0.0,3.12,11,3,1,41.56
66.9739,3,13.8,1.37,19,3,1,77.245
66.978,2,0.0,0.09,6,3,1,40.045
66.9827,2,0.9,0.11,6,3,1,41.135
66.9879,2,0.0,0.12,6,3,1,40.06
66.9922,2,0.0,0.3,11,3,1,40.15
66.9963,0,0.0,0.13,29,3,2,0.065
67.002,2,0.0,1.69,13,3,1,40.845
67.0061,2,0.0,2.06,46,3,1,41.03
67.0104,2,0.0,0.0,10,3,1,40.0
67.0162,2,0.0,0.22,2,3,1,40.11
67.0215,2,96.3,0.43,23,3,0,155.775
67.0253,2,0.0,0.1,8,3,1,40.05
67.031,0,0.0,0.66,28,3,2,0.33
67.036,2,0.0,0.52,17,3,1,40.26
67.0406,2,0.0,0.05,8,3,1,40.025
67.0446,2,0.0,0.02,3,3,1,40.01
67.0494,0,0.0,1.69,28,3,2,0.845
67.054,3,0.0,1.03,22,3,1,60.515
67.0577,2,0.0,0.31,25,3,1,40.155
67.0627,2,0.0,0.16,6,3,1,40.08
67.0686,0,1.8,1.92,34,3,2,3.12
67.0735,2,0.0,0.04,1,3,1,40.02
67.0781,2,0.0,0.1,15,3,1,40.05
67.083,2,0.0,0.18,10,3,1,40.09
67.0878,2,0.0,0.08,11,3,1,40.04
67.0919,2,0.0,0.13,8,3,1,40.065
67.096,2,0.0,0.67,49,3,1,40.335
67.1015,2,0.0,0.13,8,3,1,40.065
67.1062,2,0.0,0.54,13,3,1,40.27
67.1105,2,0.0,0.52,30,3,1,40.26
68.1307,2,0.0,0.78,47,3,1,40.39
68.1366,2,0.0,0.99,17,3,1,40.495
68.141,2,0.0,0.04,3,3,1,40.02
68.1454,2,1.8,1.9,21,3,1,43.11
68.154,2,0.0,0.02,3,3,1,40.01
68.1627,3,0.0,0.14,6,3,1,60.07
68.1726,2,0.0,0.81,9,3,1,40.405
68.1821,2,0.0,0.09,3,3,1,40.045
68.1892,2,0.0,0.01,2,3,1,40.005
68.1939,4,0.9,0.42,18,3,0,81.28999999999999
68.1987,2,0.0,0.13,10,3,1,40.065
68.2044,2,0.0,0.14,8,3,1,40.07
68.2102,2,0.0,0.01,2,3,1,40.005
68.2178,2,0.0,3.78,79,3,1,41.89
68.2253,2,0.0,0.22,23,3,1,40.11
68.2327,2,0.0,0.24,12,3,1,40.12
68.2394,2,0.0,0.05,6,3,1,40.025
68.2436,2,0.0,0.03,1,3,1,40.015
68.248,0,0.0,0.09,28,3,2,0.045
68.2537,2,0.0,0.01,2,3,1,40.005
68.2588,1,0.0,0.09,16,3,2,20.045
68.2646,2,0.0,0.09,9,3,1,40.045
68.2698,2,0.0,0.05,9,3,1,40.025
68.2743,2,0.0,0.03,2,3,1,40.015
68.2786,2,0.0,0.3,5,3,1,40.15
68.2835,3,0.0,0.09,21,3,1,60.045
68.2881,2,40.0,2.0,33,3,1,89.0
68.2925,2,0.0,0.34,24,3,1,40.17
68.2957,2,0.0,0.21,8,3,1,40.105
68.3022,2,0.0,0.03,2,3,1,40.015
68.3067,2,0.0,0.63,60,3,1,40.315
68.3121,2,0.0,0.05,5,3,1,40.025
68.3177,2,0.0,0.73,31,1,1,40.365
68.3222,0,0.0,0.32,29,3,2,0.16
68.3266,2,0.0,0.26,31,3,1,40.13
68.3312,2,0.9,0.38,11,3,1,41.269999999999996
68.3359,2,0.0,0.0,38,1,1,40.0
68.3402,2,0.0,0.01,17,3,1,40.005
68.3445,2,0.0,0.13,11,3,1,40.065
68.3498,2,0.0,0.3,5,3,1,40.15
68.3549,2,0.0,0.44,48,3,1,40.22
68.3599,2,0.0,0.05,9,3,1,40.025
68.3648,2,0.0,0.08,11,3,1,40.04
68.3704,2,0.0,0.07,24,3,1,40.035
68.3749,2,0.0,0.11,7,3,1,40.055
68.3782,2,0.0,0.19,2,3,1,40.095
68.3841,2,0.0,0.06,8,3,1,40.03
68.3885,2,0.0,0.01,17,3,1,40.005
68.3919,2,0.0,0.04,3,3,1,40.02
68.3978,0,0.0,1.41,29,3,2,0.705
68.4035,2,0.0,0.04,4,3,1,40.02
68.4078,0,0.0,0.16,29,3,2,0.08
68.4128,2,0.0,0.41,35,3,1,40.205
68.4183,2,0.0,0.01,2,3,1,40.005
68.4233,2,0.0,0.06,9,1,1,40.03
68.4289,2,0.0,0.32,20,3,1,40.16
68.4365,2,0.0,0.19,16,3,1,40.095
68.4423,2,0.0,0.08,3,3,1,40.04
68.4487,4,0.0,0.2,15,3,0,80.1
68.4559,2,0.0,0.22,6,3,1,40.11
68.4622,2,0.0,0.07,3,3,1,40.035
68.4696,2,0.0,0.95,16,1,1,40.475
68.4747,2,0.0,1.13,46,3,1,40.565
68.482,2,0.0,2.51,27,3,1,41.255
68.4896,2,0.0,0.19,7,3,1,40.095
68.4945,2,0.0,0.03,4,3,1,40.015
68.4992,0,0.0,0.08,14,3,2,0.04
68.5032,2,0.0,0.07,8,3,1,40.035
68.5079,2,0.0,0.17,30,3,1,40.085
68.5134,4,0.0,0.07,3,3,0,80.035
68.5229,2,0.0,0.03,3,3,1,40.015
68.5346,2,0.0,0.3,12,3,1,40.15
68.5419,0,0.0,0.12,44,3,2,0.06
68.5491,2,0.0,0.14,11,3,1,40.07
68.5577,2,0.0,0.11,8,3,1,40.055
68.5615,2,0.0,0.19,26,3,1,40.095
68.5665,2,0.0,0.87,17,1,1,40.435
68.5709,2,0.9,0.04,5,3,1,41.1
68.5741,2,0.0,0.2,8,3,1,40.1
68.579,2,0.0,0.79,26,3,1,40.395
68.5842,2,0.0,0.03,2,3,1,40.015
68.5885,3,0.0,0.21,24,3,1,60.105
68.5938,2,0.0,0.05,9,3,1,40.025
68.5979,0,0.0,0.06,28,3,2,0.03
68.6027,0,0.0,1.11,27,3,2,0.555
68.6068,2,0.0,0.08,5,3,1,40.04
68.6118,2,0.0,0.03,19,3,1,40.015
68.616,2,0.0,0.11,10,3,1,40.055
68.6215,2,0.0,0.19,10,3,1,40.095
68.6265,2,0.0,0.43,5,3,1,40.215
68.6318,3,0.0,0.16,21,3,1,60.08
68.6372,2,0.0,0.3,14,3,1,40.15
68.6415,2,0.0,0.27,8,3,1,40.135
68.6456,2,0.0,0.05,2,3,1,40.025
68.6513,2,0.0,0.11,11,3,1,40.055
68.6564,2,0.0,0.03,20,3,1,40.015
68.6612,2,0.0,0.15,53,3,1,40.075
68.6683,2,0.0,1.32,40,3,1,40.66
68.6734,2,40.2,3.68,29,3,1,90.08000000000001
68.6788,2,0.0,0.07,8,3,1,40.035
68.6848,2,0.0,0.19,10,3,1,40.095
68.6896,2,0.0,0.24,10,3,1,40.12
68.6949,2,0.0,0.38,7,3,1,40.19
68.7007,2,0.0,0.65,9,3,1,40.325
68.7067,2,0.0,0.12,8,3,1,40.06
68.7121,3,0.0,0.73,22,3,1,60.365
68.7192,2,0.0,3.12,11,3,1,41.56
68.7249,3,5.4,1.37,19,3,1,67.165
68.7289,2,0.0,0.09,6,3,1,40.045
68.7362,2,0.0,0.11,6,3,1,40.055
68.7418,2,0.0,0.12,6,3,1,40.06
68.7462,2,0.0,0.3,11,3,1,40.15
68.7523,0,0.0,0.13,29,3,2,0.065
68.7563,2,0.0,1.69,13,3,1,40.845
68.7617,2,0.0,2.06,46,3,1,41.03
68.7663,2,0.0,0.0,10,3,1,40.0
68.7712,2,0.0,0.22,2,3,1,40.11
68.7746,2,95.5,0.43,23,3,0,154.815
68.7791,2,0.0,0.1,8,3,1,40.05
68.785,0,0.0,0.66,28,3,2,0.33
68.7902,2,0.0,0.52,17,3,1,40.26
68.7945,2,0.0,0.05,8,3,1,40.025
68.7992,2,0.0,0.02,3,3,1,40.01
68.8047,0,0.0,1.69,28,3,2,0.845
68.8084,3,0.0,1.03,22,3,1,60.515
68.8128,2,0.0,0.31,25,3,1,40.155
68.8189,2,0.0,0.16,6,3,1,40.08
68.8236,0,0.0,1.92,34,3,2,0.96
68.8277,2,0.0,0.04,1,3,1,40.02
68.8338,2,0.0,0.1,15,3,1,40.05
68.8387,2,0.0,0.18,10,3,1,40.09
68.8431,2,0.0,0.08,11,3,1,40.04
68.8487,2,0.0,0.13,8,3,1,40.065
68.8536,2,0.0,0.67,49,3,1,40.335
68.8577,2,0.0,0.13,8,3,1,40.065
68.8623,2,0.0,0.54,13,3,1,40.27
68.8671,2,0.0,0.52,30,3,1,40.26
69.8849,2,0.0,0.78,47,3,1,40.39
69.8926,2,0.0,0.99,17,3,1,40.495
69.8984,2,0.0,0.04,3,3,1,40.02
69.9035,2,0.9,1.9,21,3,1,42.03
69.9089,2,0.0,0.02,3,3,1,40.01
69.9131,3,0.0,0.14,6,3,1,60.07
69.919,2,0.0,0.81,9,3,1,40.405
69.9231,2,0.0,0.09,3,3,1,40.045
69.9271,2,0.0,0.01,2,3,1,40.005
69.9324,4,0.0,0.42,18,3,0,80.21
69.9364,2,0.0,0.13,10,3,1,40.065
69.9408,2,0.0,0.14,8,3,1,40.07
69.9455,2,0.0,0.01,2,3,1,40.005
69.9515,2,0.0,3.78,78,3,1,41.89
69.9564,2,0.0,0.22,23,3,1,40.11
69.9597,2,0.0,0.24,12,3,1,40.12
69.9651,2,0.0,0.05,6,3,1,40.025
69.9709,2,0.0,0.03,1,3,1,40.015
69.9763,0,0.0,0.09,28,3,2,0.045
69.9824,2,0.0,0.01,2,3,1,40.005
69.9886,1,0.0,0.09,16,3,2,20.045
69.9944,2,0.0,0.09,9,3,1,40.045
70.0012,2,0.0,0.05,9,3,1,40.025
70.0062,2,0.0,0.03,2,3,1,40.015
70.0118,2,0.0,0.3,5,3,1,40.15
70.0173,3,0.0,0.09,21,3,1,60.045
70.0241,2,42.4,2.0,33,3,1,91.88
70.0289,2,0.0,0.34,24,3,1,40.17
70.0344,2,0.0,0.21,8,3,1,40.105
70.0389,2,0.0,0.03,2,3,1,40.015
70.0438,2,0.0,0.63,60,3,1,40.315
70.048,2,0.0,0.05,5,3,1,40.025
70.0538,2,0.0,0.73,31,1,1,40.365
70.0602,0,0.0,0.32,29,3,2,0.16
70.0665,2,0.0,0.26,31,3,1,40.13
70.0734,2,0.0,0.38,11,3,1,40.19
70.0791,2,0.0,0.0,38,1,1,40.0
70.0865,2,0.0,0.01,17,3,1,40.005
70.0907,2,0.0,0.13,11,3,1,40.065
70.0951,2,0.0,0.3,5,3,1,40.15
70.1004,2,0.0,0.44,48,3,1,40.22
70.1048,2,0.0,0.05,9,3,1,40.025
70.1095,2,0.0,0.08,11,3,1,40.04
70.1149,2,0.0,0.07,24,3,1,40.035
70.1197,2,0.0,0.11,7,3,1,40.055
70.125,2,0.0,0.19,2,3,1,40.095
70.1288,2,0.0,0.06,8,3,1,40.03
70.1347,2,0.0,0.01,17,3,1,40.005
70.1387,2,0.0,0.04,3,3,1,40.02
70.1422,0,0.0,1.41,29,3,2,0.705
70.1469,2,0.0,0.04,4,3,1,40.02
70.1517,0,0.0,0.16,29,3,2,0.08
70.1568,2,0.0,0.41,35,3,1,40.205
70.1613,2,0.0,0.01,2,3,1,40.005
70.1663,2,0.0,0.06,9,1,1,40.03
70.1721,2,0.0,0.32,20,3,1,40.16
70.1764,2,0.0,0.19,16,3,1,40.095
70.1819,2,0.0,0.08,3,3,1,40.04
70.1868,4,0.0,0.2,15,3,0,80.1
70.1912,2,0.0,0.22,6,3,1,40.11
70.1952,2,0.0,0.07,3,3,1,40.035
70.2005,2,0.0,0.95,16,1,1,40.475
70.2057,2,0.0,1.13,46,3,1,40.565
70.2108,2,0.0,2.51,27,3,1,41.255
70.2165,2,0.0,0.19,7,3,1,40.095
70.222,2,0.0,0.03,4,3,1,40.015
70.2275,0,0.0,0.08,14,3,2,0.04
70.2336,2,0.0,0.07,8,3,1,40.035
70.2396,2,0.0,0.17,30,3,1,40.085
70.2453,4,0.0,0.07,3,3,0,80.035
70.2511,2,0.0,0.03,3,3,1,40.015
70.2554,2,0.0,0.3,12,3,1,40.15
70.2612,0,0.0,0.12,44,3,2,0.06
70.2668,2,0.0,0.14,11,3,1,40.07
70.2723,2,0.0,0.11,8,3,1,40.055
70.2764,2,0.0,0.2,26,3,1,40.1
70.2811,2,0.0,0.87,17,1,1,40.435
70.2866,2,0.0,0.04,5,3,1,40.02
70.2908,2,0.0,0.2,8,3,1,40.1
70.2945,2,0.0,0.79,26,3,1,40.395
70.2994,2,0.0,0.03,2,3,1,40.015
70.3039,3,0.0,0.21,24,3,1,60.105
70.3093,2,0.0,0.05,9,3,1,40.025
70.3144,0,0.0,0.06,28,3,2,0.03
70.3196,0,2.7,1.13,27,3,1,3.805
70.3239,2,0.0,0.08,5,3,1,40.04
70.329,2,0.0,0.03,19,3,1,40.015
70.3337,2,0.0,0.11,10,3,1,40.055
70.3386,2,0.0,0.19,10,3,1,40.095
70.3427,2,0.0,0.43,5,3,1,40.215
70.3474,3,0.0,0.16,21,3,1,60.08
70.3518,2,0.0,0.3,13,3,1,40.15
70.3569,2,0.0,0.27,8,3,1,40.135
70.3618,2,0.0,0.05,2,3,1,40.025
70.3666,2,0.0,0.11,11,3,1,40.055
70.3721,2,0.0,0.03,20,3,1,40.015
70.3774,2,0.0,0.15,53,3,1,40.075
70.3821,2,0.0,1.32,40,3,1,40.66
70.3863,2,26.6,3.68,29,3,1,73.76
70.3913,2,0.0,0.07,8,3,1,40.035
70.3954,2,0.0,0.19,10,3,1,40.095
70.4012,2,0.0,0.24,10,3,1,40.12
70.4059,2,0.0,0.38,7,3,1,40.19
70.4123,2,0.0,0.65,9,3,1,40.325
70.42,2,0.0,0.12,8,3,1,40.06
70.4255,3,0.0,0.73,22,3,1,60.365
70.4311,2,0.0,3.12,11,3,1,41.56
70.4354,3,10.0,1.37,19,3,1,72.685
70.4396,2,0.0,0.09,6,3,1,40.045
70.4432,2,0.0,0.11,6,3,1,40.055
70.4479,2,0.0,0.12,6,3,1,40.06
70.4522,2,0.0,0.3,11,3,1,40.15
70.4571,0,0.0,0.13,29,3,2,0.065
70.4614,2,0.0,1.69,13,3,1,40.845
70.4664,2,0.9,2.07,46,3,1,42.114999999999995
70.4719,2,0.0,0.0,10,3,1,40.0
70.477,2,0.0,0.22,2,3,1,40.11
70.4803,2,99.0,0.43,23,3,0,159.01500000000001
70.4856,2,0.0,0.1,8,3,1,40.05
70.49,0,0.0,0.66,28,3,2,0.33
70.494,2,0.0,0.52,17,3,1,40.26
70.4996,2,0.0,0.05,8,3,1,40.025
70.5053,2,0.0,0.02,3,3,1,40.01
70.5097,0,0.0,1.69,28,3,2,0.845
70.5144,3,0.0,1.03,22,3,1,60.515
70.52,2,0.0,0.31,25,3,1,40.155
70.5242,2,0.0,0.16,6,3,1,40.08
70.5284,0,0.0,1.92,34,3,2,0.96
70.5342,2,0.0,0.04,1,3,1,40.02
70.5382,2,0.0,0.1,15,3,1,40.05
70.5435,2,0.0,0.18,10,3,1,40.09
70.5471,2,0.0,0.08,11,3,1,40.04
70.5536,2,0.0,0.13,8,3,1,40.065
70.558,2,0.9,0.67,49,3,1,41.415
70.5633,2,0.0,0.13,8,3,1,40.065
70.5689,2,0.0,0.54,13,3,1,40.27
70.5743,2,0.0,0.52,30,3,1,40.26
71.5928,2,0.0,0.78,47,3,1,40.39
71.6022,2,0.0,0.99,17,3,1,40.495
71.6101,2,0.0,0.04,3,3,1,40.02
71.6183,2,1.8,1.9,21,3,1,43.11
71.6267,2,0.0,0.02,3,3,1,40.01
71.6357,3,0.0,0.14,6,3,1,60.07
71.6463,2,0.0,0.81,9,3,1,40.405
71.6569,2,0.0,0.09,3,3,1,40.045
71.6646,2,0.0,0.01,2,3,1,40.005
71.6732,4,0.0,0.42,18,3,0,80.21
71.6806,2,0.0,0.13,10,3,1,40.065
71.6869,2,0.0,0.14,8,3,1,40.07
71.6923,2,0.0,0.01,2,3,1,40.005
71.7001,2,0.0,3.78,78,3,1,41.89
71.7079,2,0.0,0.22,23,3,1,40.11
71.7158,2,0.0,0.24,12,3,1,40.12
71.7209,2,0.0,0.05,6,3,1,40.025
71.7252,2,0.0,0.03,1,3,1,40.015
71.7302,0,0.0,0.09,28,3,2,0.045
71.7354,2,0.0,0.01,2,3,1,40.005
71.7395,1,0.0,0.09,16,3,2,20.045
71.745,2,0.0,0.09,9,3,1,40.045
71.7504,2,0.0,0.05,9,3,1,40.025
71.7548,2,0.0,0.03,2,3,1,40.015
71.7592,2,0.0,0.3,5,3,1,40.15
71.765,3,0.0,0.09,21,3,1,60.045
71.7708,2,42.0,2.0,33,3,1,91.4
71.7763,2,0.0,0.34,24,3,1,40.17
71.7835,2,0.0,0.21,8,3,1,40.105
71.7882,2,0.0,0.03,2,3,1,40.015
71.7928,2,0.0,0.63,60,3,1,40.315
71.7982,2,0.0,0.05,5,3,1,40.025
71.803,2,0.0,0.73,31,1,1,40.365
71.808,0,0.0,0.32,29,3,2,0.16
71.8133,2,0.0,0.26,31,3,1,40.13
71.8212,2,0.0,0.38,11,3,1,40.19
71.8277,2,0.0,0.0,38,1,1,40.0
71.834,2,0.0,0.01,17,3,1,40.005
71.8403,2,0.0,0.13,11,3,1,40.065
71.847,2,0.0,0.3,5,3,1,40.15
71.8512,2,0.0,0.44,48,3,1,40.22
71.8553,2,0.0,0.05,9,3,1,40.025
71.8595,2,0.0,0.08,11,3,1,40.04
71.8638,2,0.0,0.07,24,3,1,40.035
71.8688,2,0.0,0.11,7,3,1,40.055
71.8749,2,0.0,0.19,2,3,1,40.095
71.8808,2,0.0,0.06,8,3,1,40.03
71.8868,2,0.0,0.01,17,3,1,40.005
71.8916,2,0.0,0.04,3,3,1,40.02
71.897,0,0.0,1.41,29,3,2,0.705
71.9014,2,0.0,0.04,4,3,1,40.02
71.9064,0,0.0,0.16,29,3,2,0.08
71.9103,2,0.0,0.41,35,3,1,40.205
71.9155,2,0.0,0.01,2,3,1,40.005
71.9198,2,0.0,0.06,9,1,1,40.03
71.9257,2,0.0,0.32,20,3,1,40.16
71.9308,2,0.0,0.19,16,3,1,40.095
71.9365,2,0.0,0.08,3,3,1,40.04
71.9409,4,0.0,0.2,15,3,0,80.1
71.9449,2,0.0,0.22,6,3,1,40.11
71.95,2,0.0,0.07,3,3,1,40.035
71.9541,2,0.0,0.95,16,1,1,40.475
71.9587,2,0.0,1.13,46,3,1,40.565
71.9629,2,0.0,2.51,27,3,1,41.255
71.9681,2,0.0,0.19,7,3,1,40.095
71.9738,2,0.0,0.03,4,3,1,40.015
71.9789,0,0.0,0.08,14,3,2,0.04
71.9843,2,0.0,0.07,8,3,1,40.035
71.9889,2,0.0,0.17,30,3,1,40.085
71.9946,4,0.0,0.07,3,3,0,80.035
71.9998,2,0.0,0.03,3,3,1,40.015
72.0045,2,0.0,0.3,12,3,1,40.15
72.0085,0,0.0,0.12,44,3,2,0.06
72.0135,2,0.0,0.14,11,3,1,40.07
72.0192,2,0.0,0.11,8,3,1,40.055
72.0247,2,0.0,0.2,26,3,1,40.1
72.0291,2,0.0,0.87,17,1,1,40.435
72.035,2,0.0,0.04,5,3,1,40.02
72.039,2,0.0,0.2,8,3,1,40.1
72.0433,2,0.0,0.79,26,3,1,40.395
72.048,2,0.0,0.03,2,3,1,40.015
72.052,3,0.0,0.21,24,3,1,60.105
72.0561,2,0.0,0.05,9,3,1,40.025
72.0609,0,0.0,0.06,28,3,2,0.03
72.0655,0,0.0,1.13,27,3,2,0.565
72.0721,2,0.0,0.08,5,3,1,40.04
72.0763,2,0.0,0.03,19,3,1,40.015
72.0811,2,0.0,0.11,10,3,1,40.055
72.0862,2,0.0,0.19,10,3,1,40.095
72.0916,2,0.0,0.43,5,3,1,40.215
72.0968,3,0.0,0.16,21,3,1,60.08
72.1028,2,0.0,0.3,13,3,1,40.15
72.1088,2,0.0,0.27,8,3,1,40.135
72.1182,2,0.0,0.05,2,3,1,40.025
72.1249,2,0.0,0.11,11,3,1,40.055
72.1316,2,0.0,0.03,20,3,1,40.015
72.1384,2,0.0,0.15,53,3,1,40.075
72.1469,2,0.0,1.32,40,3,1,40.66
72.1526,2,29.2,3.66,29,3,1,76.86999999999999
72.1567,2,0.0,0.07,8,3,1,40.035
72.161,2,0.0,0.19,10,3,1,40.095
72.1667,2,0.0,0.24,10,3,1,40.12
72.171,2,0.0,0.38,7,3,1,40.19
72.175,2,0.0,0.65,9,3,1,40.325
72.1803,2,0.0,0.12,8,3,1,40.06
72.1877,3,0.0,0.73,22,3,1,60.365
72.1925,2,0.0,3.12,11,3,1,41.56
72.1972,3,14.3,1.37,19,3,1,77.845
72.2027,2,0.0,0.09,6,3,1,40.045
72.2073,2,0.0,0.11,6,3,1,40.055
72.2119,2,0.0,0.12,6,3,1,40.06
72.2173,2,0.0,0.3,11,3,1,40.15
72.2216,0,0.0,0.13,29,3,2,0.065
72.2266,2,0.0,1.69,13,3,1,40.845
72.2319,2,0.0,2.07,46,3,1,41.035
72.2375,2,0.0,0.0,10,3,1,40.0
72.242,2,0.0,0.22,2,3,1,40.11
72.2473,2,98.3,0.43,23,3,0,158.17499999999998
72.2534,2,0.0,0.1,8,3,1,40.05
72.2575,0,0.0,0.66,28,3,2,0.33
72.2612,2,0.0,0.52,17,3,1,40.26
72.2667,2,0.0,0.05,8,3,1,40.025
72.2722,2,0.0,0.02,3,3,1,40.01
72.2765,0,0.0,1.69,28,3,2,0.845
72.281,3,0.0,1.03,22,3,1,60.515
72.2867,2,0.0,0.31,25,3,1,40.155
72.2912,2,0.0,0.16,6,3,1,40.08
72.2954,0,1.8,1.92,34,3,2,3.12
72.3007,2,0.0,0.04,1,3,1,40.02
72.3049,2,0.0,0.1,15,3,1,40.05
72.3089,2,0.0,0.18,10,3,1,40.09
72.3138,2,0.0,0.08,11,3,1,40.04
72.3198,2,0.0,0.13,8,3,1,40.065
72.3234,2,0.0,0.67,49,3,1,40.335
72.3278,2,0.0,0.13,8,3,1,40.065
72.3335,2,0.0,0.54,13,3,1,40.27
72.3383,2,0.0,0.52,30,3,1,40.26
73.3461,2,0.0,0.78,47,3,1,40.39
73.3537,2,0.0,0.99,17,3,1,40.495
73.3611,2,0.0,0.04,3,3,1,40.02
73.3666,2,3.6,1.9,21,3,1,45.27
73.3718,2,0.0,0.02,3,3,1,40.01
73.3808,3,0.0,0.14,6,3,1,60.07
