arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule
75.2301,2,0.0,0.01,2,3,1
75.2346,4,0.0,0.42,18,3,0
75.2394,2,0.0,0.13,9,3,1
75.2447,2,0.0,0.14,8,3,1
75.2502,2,0.0,0.01,2,3,1
75.2549,2,0.0,3.78,76,3,1
75.2599,2,0.0,0.22,23,3,1
75.2658,2,0.0,0.24,12,3,1
75.271,2,0.0,0.05,5,3,1
75.2766,2,0.0,0.03,1,3,1
75.2822,0,0.0,0.09,28,3,2
75.2869,2,0.0,0.01,2,3,1
75.2919,1,0.0,0.09,14,3,2
75.2974,2,0.0,0.09,6,3,1
75.3028,2,0.0,0.04,8,3,1
75.3072,2,0.0,0.03,2,3,1
75.3111,2,0.0,0.3,5,3,1
75.317,3,0.0,0.09,21,3,1
75.3214,2,42.1,2.01,33,3,1
75.3257,2,0.0,0.34,24,3,1
75.3299,2,0.0,0.21,7,3,1
75.3353,2,0.0,0.03,2,3,1
75.3406,2,0.0,0.63,60,3,1
75.3466,2,0.0,0.05,5,3,1
75.3522,2,0.0,0.73,31,1,1
75.3572,0,0.0,0.32,29,3,2
75.3625,2,0.0,0.26,31,3,1
75.3677,2,0.0,0.38,11,3,1
75.374,2,0.0,0.0,38,1,1
75.38,2,0.0,0.01,17,3,1
75.3849,2,0.0,0.13,11,3,1
75.3897,2,0.0,0.3,5,3,1
75.3937,2,0.0,0.44,48,3,1
75.3996,2,0.0,0.05,8,3,1
75.4046,2,0.0,0.08,11,3,1
75.4094,2,0.0,0.07,24,3,1
75.417,2,0.0,0.11,6,3,1
75.4235,2,0.0,0.19,2,3,1
75.4306,2,0.0,0.06,7,3,1
75.4394,2,0.0,0.01,17,3,1
75.4461,2,0.0,0.04,2,3,1
75.4512,0,0.0,1.41,29,3,2
75.4563,2,0.0,0.04,3,3,1
75.4621,0,0.0,0.16,29,3,2
75.4684,2,0.0,0.41,35,3,1
75.4773,2,0.0,0.01,2,3,1
75.4842,2,0.0,0.06,9,1,1
75.4898,2,0.0,0.32,20,3,1
75.4941,2,0.0,0.18,14,3,1
75.4988,2,0.0,0.08,3,3,1
75.5041,4,0.0,0.2,15,3,0
75.5074,2,0.0,0.22,6,3,1
75.5129,2,0.0,0.07,2,3,1
75.5182,2,0.0,0.95,16,1,1
75.5233,2,0.0,1.13,46,3,1
75.5276,2,0.0,2.51,27,3,1
75.5336,2,0.0,0.19,7,3,1
75.5377,2,0.0,0.03,4,3,1
75.5419,0,0.0,0.08,14,3,2
75.5471,2,0.0,0.07,8,3,1
75.552,2,0.0,0.17,30,3,1
75.5561,4,0.0,0.07,3,3,0
75.5603,2,0.0,0.03,2,3,1
75.5669,2,0.0,0.3,12,3,1
75.5719,0,0.0,0.12,44,3,2
75.5756,2,1.8,0.14,11,3,1
75.581,2,0.0,0.11,8,3,1
75.5855,2,0.0,0.2,26,3,1
75.5895,2,0.0,0.87,17,1,1
75.5937,2,0.0,0.04,4,3,1
75.6001,2,0.0,0.2,8,3,1
75.6045,2,0.0,0.03,2,3,1
75.6088,3,0.0,0.21,24,3,1
75.6146,2,0.0,0.05,8,3,1
75.6193,0,0.0,0.06,28,3,2
75.623,0,0.0,1.14,27,3,2
75.6272,2,0.0,0.08,4,3,1
75.6322,2,0.0,0.03,19,3,1
75.6373,2,0.0,0.11,10,3,1
75.6419,2,0.0,0.19,9,3,1
75.6457,2,0.0,0.43,5,3,1
75.6508,3,0.0,0.16,21,3,1
75.6549,2,0.0,0.3,13,3,1
75.6599,2,0.0,0.27,8,3,1
75.666,2,0.0,0.05,2,3,1
75.6703,2,0.0,0.11,9,3,1
75.6755,2,0.0,0.03,20,3,1
75.6808,2,0.0,0.15,52,3,1
75.6854,2,0.0,1.32,40,3,1
75.6893,2,21.6,3.7,29,3,1
75.6934,2,0.0,0.07,8,3,1
75.698,2,0.0,0.19,10,3,1
75.7023,2,0.0,0.24,10,3,1
75.7071,2,0.0,0.38,6,3,1
75.7116,2,0.0,0.65,9,3,1
75.7168,2,0.0,0.12,8,3,1
75.7212,3,0.0,0.73,22,3,1
75.7256,2,0.0,3.12,11,3,1
75.7307,3,4.6,1.37,19,3,1
75.7354,2,0.0,0.09,6,3,1
75.7391,2,0.0,0.11,6,3,1
75.7424,2,0.0,0.12,6,3,1
75.747,2,0.0,0.3,11,3,1
75.752,0,0.0,0.13,29,3,2
75.7563,2,0.0,1.69,13,3,1
75.76,2,0.9,2.06,46,3,1
75.7654,2,0.0,0.0,10,3,1
75.7697,2,0.0,0.22,2,3,1
75.7743,2,99.1,0.43,22,3,0
75.7785,2,0.0,0.1,8,3,1
75.7829,0,0.0,0.66,28,3,2
75.7871,2,0.0,0.52,15,3,1
75.7915,2,0.0,0.05,8,3,1
75.7967,2,0.0,0.02,3,3,1
75.8022,0,0.0,1.69,28,3,2
75.8056,3,0.0,1.03,22,3,1
75.81,2,0.0,0.31,25,3,1
75.8159,2,0.0,0.16,6,3,1
75.8206,0,0.0,1.92,32,3,2
75.8239,2,0.0,0.04,1,3,1
75.8282,2,0.0,0.1,14,3,1
75.8332,2,0.0,0.18,10,3,1
75.8365,2,0.0,0.08,11,3,1
75.8412,2,0.0,0.13,6,3,1
75.8466,2,0.0,0.67,49,3,1
75.8522,2,0.0,0.13,8,3,1
75.8574,2,0.0,0.54,11,3,1
75.862,2,0.0,0.52,30,3,1
76.8747,2,0.0,0.78,45,3,1
76.8838,2,0.0,0.99,15,3,1
76.8928,2,0.0,0.04,1,3,1
76.9031,2,3.7,1.9,21,3,1
76.9087,2,0.0,0.02,3,3,1
76.9158,3,0.0,0.14,6,3,1
76.9198,2,0.0,0.81,9,3,1
76.9251,2,0.0,0.09,3,3,1
76.9312,2,0.0,0.01,2,3,1
76.9359,4,0.0,0.42,17,3,0
76.941,2,0.0,0.13,9,3,1
76.9453,2,0.0,0.14,8,3,1
76.9526,2,0.0,0.01,2,3,1
76.9597,2,0.0,3.78,76,3,1
76.9669,2,0.0,0.22,23,3,1
76.9758,2,0.0,0.24,12,3,1
76.9844,2,0.0,0.05,5,3,1
76.9919,2,0.0,0.03,1,3,1
76.9993,0,0.0,0.09,28,3,2
77.0045,2,0.0,0.01,2,3,1
77.0113,1,0.0,0.09,14,3,2
77.0191,2,0.0,0.09,6,3,1
77.0268,2,0.0,0.04,8,3,1
77.0323,2,0.0,0.03,2,3,1
77.0368,2,0.0,0.3,5,3,1
77.042,3,0.0,0.09,21,3,1
77.047,2,39.6,2.01,33,3,1
77.0518,2,0.0,0.34,24,3,1
77.0558,2,0.0,0.21,7,3,1
77.0601,2,0.0,0.03,2,3,1
77.067,2,0.0,0.63,60,3,1
77.0714,2,0.0,0.05,5,3,1
77.0745,2,0.0,0.73,31,1,1
77.0801,0,0.0,0.32,29,3,2
77.0858,2,0.0,0.26,31,3,1
77.0916,2,0.0,0.38,11,3,1
77.0969,2,0.0,0.0,38,1,1
77.1018,2,0.0,0.01,17,3,1
77.1061,2,0.0,0.13,11,3,1
77.1095,2,0.0,0.3,5,3,1
77.115,2,0.0,0.44,48,3,1
77.1191,2,0.0,0.05,8,3,1
77.1234,2,0.0,0.08,11,3,1
77.1274,2,0.0,0.07,24,3,1
77.1333,2,0.0,0.11,6,3,1
77.1383,2,0.0,0.19,2,3,1
77.1424,2,0.0,0.06,7,3,1
77.1482,2,0.0,0.01,17,3,1
77.1518,2,0.0,0.04,2,3,1
77.1566,0,0.0,1.41,29,3,2
77.1608,2,0.0,0.04,3,3,1
77.1655,0,0.0,0.16,29,3,2
77.1696,2,0.0,0.41,33,3,1
77.1743,2,0.0,0.01,2,3,1
77.1796,2,0.0,0.06,9,1,1
77.1854,2,0.0,0.32,20,3,1
77.1913,2,0.0,0.18,14,3,1
77.1981,2,0.0,0.08,3,3,1
77.2045,4,0.0,0.2,15,3,0
77.2123,2,0.0,0.22,6,3,1
77.2205,2,0.0,0.07,2,3,1
77.2261,2,0.0,0.95,16,1,1
77.2326,2,0.0,1.13,46,3,1
77.2396,2,0.0,2.51,27,3,1
77.2464,2,0.0,0.19,7,3,1
77.2517,2,0.0,0.03,4,3,1
77.2577,0,0.0,0.08,14,3,2
77.2628,2,0.0,0.07,8,3,1
77.2693,2,0.0,0.17,30,3,1
77.2736,4,0.0,0.07,3,3,0
77.2778,2,0.0,0.03,2,3,1
77.2836,2,0.0,0.3,12,3,1
77.2879,0,0.0,0.12,44,3,2
77.2925,2,0.0,0.14,11,3,1
77.2996,2,0.0,0.11,8,3,1
77.3052,2,0.0,0.19,26,3,1
77.3115,2,0.0,0.87,17,1,1
77.318,2,0.0,0.04,4,3,1
77.3224,2,0.0,0.2,8,3,1
77.3267,2,0.0,0.03,2,3,1
77.3323,3,0.0,0.21,24,3,1
77.3373,2,0.0,0.05,8,3,1
77.3419,0,0.0,0.06,28,3,2
77.3482,0,0.0,1.14,27,3,2
77.3518,2,0.0,0.08,4,3,1
77.357,2,0.0,0.03,19,3,1
77.3619,2,0.0,0.11,10,3,1
77.3665,2,0.0,0.19,9,3,1
77.3708,2,0.0,0.43,5,3,1
77.3749,3,0.0,0.16,21,3,1
77.3803,2,0.0,0.3,13,3,1
77.3852,2,0.0,0.27,8,3,1
77.3882,2,0.0,0.05,2,3,1
77.3922,2,0.0,0.11,9,3,1
77.3982,2,0.0,0.03,20,3,1
77.4027,2,0.0,0.15,52,3,1
77.4078,2,0.0,1.32,40,3,1
77.4124,2,32.7,3.67,29,3,1
77.4175,2,0.0,0.07,8,3,1
77.4218,2,0.0,0.19,10,3,1
77.4259,2,0.0,0.24,10,3,1
77.4318,2,0.0,0.38,6,3,1
77.436,2,0.0,0.65,9,3,1
77.4421,2,0.0,0.12,8,3,1
77.4476,3,0.0,0.73,22,3,1
77.453,2,0.0,3.12,11,3,1
77.4568,3,5.4,1.37,19,3,1
77.4612,2,0.0,0.09,6,3,1
77.4654,2,0.0,0.11,6,3,1
77.4707,2,0.0,0.12,6,3,1
77.4742,2,0.0,0.3,11,3,1
77.4784,0,0.0,0.13,29,3,2
77.483,2,0.0,1.69,13,3,1
77.4877,2,0.0,2.06,46,3,1
77.4908,2,0.0,0.0,10,3,1
77.4962,2,0.0,0.22,2,3,1
77.5007,2,95.5,0.43,22,3,0
77.5044,2,0.0,0.1,8,3,1
77.5085,0,0.0,0.66,28,3,2
77.5139,2,0.0,0.52,15,3,1
77.518,2,0.0,0.05,8,3,1
77.5217,2,0.0,0.02,3,3,1
77.5248,0,0.0,1.69,28,3,2
77.5301,3,0.0,1.03,22,3,1
77.5346,2,0.0,0.31,25,3,1
77.5386,2,0.0,0.16,6,3,1
77.5434,0,0.0,1.92,32,3,2
77.5484,2,0.0,0.04,1,3,1
77.5526,2,0.0,0.1,14,3,1
77.5567,2,0.0,0.18,10,3,1
77.5614,2,0.0,0.08,11,3,1
77.566,2,0.0,0.13,6,3,1
77.5703,2,0.0,0.67,49,3,1
77.577,2,0.0,0.13,8,3,1
77.5819,2,0.0,0.54,11,3,1
77.5888,2,0.0,0.52,30,3,1
78.5941,2,0.0,0.78,45,3,1
78.6005,2,0.0,0.99,15,3,1
78.6061,2,0.0,0.04,1,3,1
78.6156,2,1.8,1.9,21,3,1
78.6237,2,0.0,0.02,3,3,1
78.6321,3,0.0,0.14,6,3,1
78.6395,2,0.0,0.81,9,3,1
78.645,2,0.0,0.09,3,3,1
78.6492,2,0.0,0.01,2,3,1
78.6545,4,0.0,0.42,17,3,0
78.6586,2,0.0,0.13,9,3,1
78.6639,2,0.0,0.14,8,3,1
78.6684,2,0.0,0.01,2,3,1
78.6727,2,0.0,3.78,76,3,1
78.6784,2,0.0,0.22,23,3,1
78.6825,2,0.0,0.24,12,3,1
78.6866,2,0.0,0.05,5,3,1
78.6904,2,0.0,0.03,1,3,1
78.6955,0,0.0,0.09,28,3,2
78.7007,2,0.0,0.01,2,3,1
78.7047,1,0.0,0.09,14,3,2
78.7087,2,0.0,0.09,6,3,1
78.7148,2,0.0,0.04,8,3,1
78.7196,2,0.0,0.03,2,3,1
78.7239,2,0.0,0.3,5,3,1
78.7291,3,0.0,0.09,21,3,1
78.7342,2,39.8,2.01,33,3,1
78.7382,2,0.0,0.34,24,3,1
78.7427,2,0.0,0.21,7,3,1
78.7488,2,0.0,0.03,2,3,1
78.7548,2,0.0,0.63,60,3,1
78.7622,2,0.0,0.05,5,3,1
78.7679,2,0.0,0.73,31,1,1
78.7742,0,0.0,0.32,29,3,2
78.7792,2,0.0,0.26,31,3,1
78.785,2,0.0,0.38,11,3,1
78.789,2,0.0,0.0,38,1,1
78.7944,2,0.0,0.01,17,3,1
78.799,2,0.0,0.13,11,3,1
78.8045,2,0.0,0.3,5,3,1
78.8084,2,0.0,0.44,48,3,1
78.8134,2,0.0,0.05,8,3,1
78.8189,2,0.0,0.08,11,3,1
78.8232,2,0.0,0.07,24,3,1
78.8283,2,0.0,0.11,6,3,1
78.8338,2,0.0,0.19,2,3,1
78.8456,2,0.0,0.06,7,3,1
78.852,2,0.0,0.01,17,3,1
78.8593,2,0.0,0.04,2,3,1
78.8661,0,0.0,1.41,29,3,2
78.8707,2,0.0,0.04,3,3,1
78.8745,0,0.0,0.16,29,3,2
78.8804,2,0.0,0.41,34,3,1
78.8854,2,0.0,0.01,2,3,1
78.8897,2,0.0,0.06,9,1,1
78.8933,2,0.0,0.32,20,3,1
78.8988,2,0.0,0.18,14,3,1
78.9024,2,0.0,0.08,3,3,1
78.9085,4,0.0,0.2,15,3,0
78.9139,2,0.0,0.22,6,3,1
78.9195,2,0.0,0.07,2,3,1
78.9238,2,0.0,0.95,16,1,1
78.929,2,0.0,1.13,46,3,1
78.9332,2,0.0,2.51,27,3,1
78.9372,2,0.0,0.19,7,3,1
78.9416,2,0.0,0.03,4,3,1
78.9458,0,0.0,0.08,14,3,2
78.9496,2,0.0,0.07,8,3,1
78.9543,2,0.0,0.17,30,3,1
78.9586,4,0.0,0.07,3,3,0
78.9646,2,0.0,0.03,2,3,1
78.9699,2,0.0,0.3,12,3,1
78.975,0,0.0,0.12,44,3,2
78.9805,2,0.0,0.14,11,3,1
78.9858,2,0.0,0.11,8,3,1
78.99,2,0.0,0.19,26,3,1
78.9941,2,0.0,0.87,17,1,1
78.9994,2,0.9,0.04,4,3,1
79.0044,2,0.0,0.2,8,3,1
79.0085,2,0.0,0.03,2,3,1
79.0153,3,0.0,0.21,24,3,1
79.0201,2,0.0,0.05,8,3,1
79.0252,0,0.0,0.06,28,3,2
79.0307,0,0.0,1.14,27,3,2
79.0344,2,0.0,0.08,4,3,1
79.0385,2,0.0,0.03,19,3,1
79.0427,2,0.0,0.11,10,3,1
79.0478,2,0.0,0.19,9,3,1
79.052,2,0.0,0.43,5,3,1
79.0564,3,0.0,0.16,21,3,1
79.0614,2,0.0,0.3,13,3,1
79.0657,2,0.0,0.27,8,3,1
79.07,2,0.0,0.05,2,3,1
79.0741,2,0.0,0.11,9,3,1
79.0783,2,0.0,0.03,20,3,1
79.0839,2,0.0,0.15,52,3,1
79.088,2,0.0,1.32,40,3,1
79.0922,2,32.4,3.69,29,3,1
79.0968,2,0.0,0.07,8,3,1
79.1018,2,0.0,0.19,10,3,1
79.1062,2,0.0,0.24,10,3,1
79.1096,2,0.0,0.38,6,3,1
79.1157,2,0.0,0.65,9,3,1
79.12,2,0.0,0.12,8,3,1
79.1241,3,0.0,0.73,22,3,1
79.1291,2,0.0,3.12,11,3,1
79.133,3,14.0,1.37,19,3,1
79.1372,2,0.0,0.09,6,3,1
79.1411,2,0.0,0.11,6,3,1
79.147,2,0.0,0.12,6,3,1
79.1515,2,0.0,0.3,11,3,1
79.1559,0,0.0,0.13,29,3,2
79.1621,2,0.0,1.69,13,3,1
79.1673,2,0.0,2.06,46,3,1
79.1722,2,0.0,0.0,10,3,1
79.1763,2,0.0,0.22,2,3,1
79.182,2,97.2,0.43,22,3,0
79.1857,2,0.0,0.1,8,3,1
79.1901,0,0.0,0.66,28,3,2
79.1949,2,0.0,0.52,15,3,1
79.2008,2,0.0,0.05,8,3,1
79.2045,2,0.0,0.02,3,3,1
79.2085,0,0.0,1.69,28,3,2
79.2138,3,0.0,1.03,22,3,1
79.2194,2,0.0,0.31,25,3,1
79.2239,2,0.0,0.16,6,3,1
79.2281,0,0.0,1.92,32,3,2
79.233,2,0.0,0.04,1,3,1
79.2374,2,0.0,0.1,14,3,1
79.2422,2,0.0,0.18,10,3,1
79.2471,2,0.0,0.08,11,3,1
79.2514,2,0.0,0.13,6,3,1
79.2565,2,0.0,0.67,49,3,1
79.2596,2,0.0,0.13,8,3,1
79.2658,2,0.0,0.54,11,3,1
79.2699,2,0.0,0.52,30,3,1
80.2831,2,0.0,0.78,45,3,1
80.2916,2,0.0,0.99,15,3,1
80.3002,2,0.0,0.04,1,3,1
80.3098,2,0.9,1.9,21,3,1
80.319,2,0.0,0.02,3,3,1
80.3282,3,0.0,0.14,6,3,1
80.3347,2,0.0,0.81,9,3,1
80.3422,2,0.0,0.09,3,3,1
80.3486,2,0.0,0.01,2,3,1
80.3545,4,0.0,0.42,17,3,0
80.36,2,0.0,0.13,9,3,1
80.3652,2,0.0,0.14,8,3,1
80.3685,2,0.0,0.01,2,3,1
80.3741,2,0.0,3.78,76,3,1
80.3787,2,0.0,0.22,23,3,1
80.3845,2,0.0,0.24,12,3,1
80.39,2,0.0,0.05,5,3,1
80.3957,2,0.0,0.03,1,3,1
80.4019,0,0.0,0.09,28,3,2
80.406,2,0.0,0.01,2,3,1
80.4101,1,0.0,0.09,14,3,2
80.4158,2,0.0,0.09,6,3,1
80.4211,2,0.0,0.04,8,3,1
80.4272,2,0.0,0.03,2,3,1
80.4332,2,0.0,0.3,5,3,1
80.4373,3,0.0,0.09,21,3,1
80.4418,2,39.5,2.01,33,3,1
80.447,2,0.0,0.34,24,3,1
80.451,2,0.0,0.21,7,3,1
80.4556,2,0.0,0.03,2,3,1
80.4601,2,0.0,0.63,60,3,1
80.4648,2,0.0,0.05,5,3,1
80.4699,2,0.0,0.73,31,1,1
80.4749,0,0.0,0.32,29,3,2
80.4809,2,0.0,0.26,31,3,1
80.4851,2,0.0,0.38,11,3,1
80.49,2,0.0,0.0,38,1,1
80.4951,2,0.0,0.01,17,3,1
80.501,2,0.0,0.13,11,3,1
80.5056,2,0.0,0.3,5,3,1
80.5097,2,0.0,0.44,48,3,1
80.5149,2,0.0,0.05,8,3,1
80.5197,2,0.0,0.08,11,3,1
80.5243,2,0.0,0.07,24,3,1
80.5299,2,0.0,0.11,6,3,1
80.5351,2,0.0,0.19,2,3,1
80.5391,2,0.0,0.06,7,3,1
80.5425,2,0.0,0.01,17,3,1
80.5483,2,0.0,0.04,2,3,1
80.5524,0,0.0,1.41,29,3,2
80.5555,2,0.0,0.04,3,3,1
80.5599,0,0.0,0.16,29,3,2
80.5649,2,0.0,0.41,34,3,1
80.57,2,0.0,0.01,2,3,1
80.5755,2,0.0,0.06,9,1,1
80.581,2,0.0,0.32,20,3,1
80.5864,2,0.0,0.18,14,3,1
80.5907,2,0.0,0.08,3,3,1
80.5948,4,0.0,0.2,15,3,0
80.5993,2,0.0,0.22,6,3,1
80.6044,2,0.0,0.07,2,3,1
80.6074,2,0.0,0.95,16,1,1
80.6129,2,0.0,1.13,46,3,1
80.6178,2,0.0,2.51,27,3,1
80.6233,2,0.0,0.19,7,3,1
80.6289,2,0.0,0.03,4,3,1
80.6343,0,0.0,0.08,14,3,2
80.6394,2,0.0,0.07,8,3,1
80.6444,2,0.0,0.17,30,3,1
80.6492,4,0.0,0.07,3,3,0
80.6526,2,0.0,0.03,2,3,1
80.6567,2,0.0,0.3,12,3,1
80.661,0,0.0,0.12,44,3,2
80.666,2,0.0,0.14,11,3,1
80.6706,2,0.0,0.11,8,3,1
80.6754,2,0.0,0.2,26,3,1
80.6804,2,0.0,0.87,17,1,1
80.6854,2,0.0,0.04,4,3,1
80.6895,2,0.0,0.2,8,3,1
80.6937,2,0.0,0.03,2,3,1
80.6982,3,0.0,0.21,24,3,1
80.7016,2,0.0,0.05,8,3,1
80.7052,0,0.0,0.06,28,3,2
80.7105,0,0.0,1.14,27,3,2
80.7156,2,0.0,0.08,4,3,1
80.7203,2,0.0,0.03,19,3,1
80.7246,2,0.0,0.11,10,3,1
80.7296,2,0.0,0.19,9,3,1
80.7335,2,0.0,0.43,5,3,1
80.7383,3,0.0,0.16,21,3,1
80.7417,2,0.0,0.3,13,3,1
80.7473,2,0.0,0.27,8,3,1
80.7514,2,0.0,0.05,2,3,1
80.7561,2,0.0,0.11,9,3,1
80.7604,2,0.0,0.03,20,3,1
80.7662,2,0.0,0.15,52,3,1
80.7704,2,0.0,1.32,40,3,1
80.7747,2,18.7,3.66,29,3,1
80.78,2,0.0,0.07,8,3,1
80.7845,2,0.0,0.19,10,3,1
80.7886,2,0.0,0.24,10,3,1
80.7929,2,0.0,0.38,6,3,1
80.7983,2,0.0,0.65,9,3,1
80.8032,2,0.0,0.12,8,3,1
80.8075,3,0.0,0.73,22,3,1
80.8121,2,0.0,3.12,11,3,1
80.8177,3,12.0,1.37,19,3,1
80.8219,2,0.0,0.09,6,3,1
80.826,2,0.0,0.11,6,3,1
80.8312,2,0.0,0.12,6,3,1
80.8347,2,0.0,0.3,11,3,1
80.8388,0,0.0,0.13,29,3,2
80.8421,2,0.0,1.69,13,3,1
80.8483,2,0.0,2.06,46,3,1
80.8542,2,0.0,0.0,10,3,1
80.8612,2,0.0,0.22,2,3,1
80.8679,2,96.3,0.43,22,3,0
80.8732,2,0.0,0.1,8,3,1
80.8803,0,0.0,0.66,28,3,2
80.886,2,0.0,0.52,15,3,1
80.891,2,0.0,0.05,8,3,1
80.8961,2,0.0,0.02,3,3,1
80.9009,0,0.0,1.69,28,3,2
80.9069,3,0.0,1.03,22,3,1
80.9132,2,0.0,0.31,25,3,1
80.9183,2,0.0,0.16,6,3,1
80.9225,0,0.0,1.92,32,3,2
80.9275,2,0.0,0.04,1,3,1
80.9321,2,0.0,0.1,14,3,1
80.9363,2,0.0,0.18,10,3,1
80.9403,2,0.0,0.08,11,3,1
80.9453,2,0.0,0.13,6,3,1
80.9492,2,0.0,0.67,49,3,1
80.9542,2,0.0,0.13,8,3,1
80.9585,2,0.0,0.54,11,3,1
80.9664,2,0.0,0.52,30,3,1
81.9851,2,0.0,0.78,45,3,1
81.9954,2,0.0,0.99,15,3,1
82.005,2,0.0,0.04,1,3,1
82.0139,2,0.0,1.91,21,3,1
82.0226,2,0.0,0.02,3,3,1
82.0295,3,0.0,0.14,6,3,1
82.0366,2,0.0,0.81,9,3,1
82.0426,2,0.0,0.09,3,3,1
82.0489,2,0.0,0.01,2,3,1
82.0553,4,0.0,0.42,17,3,0
82.0639,2,0.0,0.13,9,3,1
82.0704,2,0.0,0.14,8,3,1
82.0765,2,0.0,0.01,2,3,1
82.082,2,0.0,3.78,76,3,1
82.0898,2,0.0,0.22,23,3,1
82.0969,2,0.0,0.24,12,3,1
82.1014,2,0.0,0.05,5,3,1
82.1065,2,0.0,0.03,1,3,1
82.1115,0,0.0,0.09,28,3,2
82.1157,2,0.0,0.01,2,3,1
82.1203,1,0.0,0.09,14,3,2
82.1247,2,0.0,0.09,6,3,1
82.1298,2,0.0,0.04,8,3,1
82.1344,2,0.0,0.03,2,3,1
82.1384,2,0.0,0.3,5,3,1
82.1426,3,0.0,0.09,21,3,1
82.1473,2,39.5,2.01,33,3,1
82.1525,2,0.0,0.34,24,3,1
82.1564,2,0.0,0.21,7,3,1
82.161,2,0.0,0.03,2,3,1
82.1657,2,0.0,0.63,60,3,1
82.1701,2,0.0,0.05,5,3,1
82.1741,2,0.0,0.73,31,1,1
82.1792,0,0.0,0.32,29,3,2
82.1844,2,0.0,0.26,31,3,1
82.1883,2,0.0,0.38,11,3,1
82.1917,2,0.0,0.0,38,1,1
82.1977,2,0.0,0.01,17,3,1
82.2021,2,0.0,0.13,11,3,1
82.2059,2,0.0,0.3,5,3,1
82.2113,2,0.0,0.44,48,3,1
82.2152,2,0.0,0.05,8,3,1
82.2199,2,0.0,0.08,11,3,1
82.2242,2,0.0,0.07,24,3,1
82.2295,2,0.0,0.11,6,3,1
82.2342,2,0.0,0.19,2,3,1
82.2384,2,0.0,0.06,7,3,1
82.2435,2,0.0,0.01,17,3,1
82.2491,2,0.0,0.04,2,3,1
82.2534,0,0.0,1.41,29,3,2
82.2575,2,0.0,0.04,3,3,1
82.2628,0,0.0,0.16,29,3,2
82.2684,2,0.0,0.41,34,3,1
82.2726,2,0.0,0.01,2,3,1
82.2776,2,0.0,0.06,9,1,1
82.2823,2,0.0,0.32,20,3,1
82.2866,2,0.0,0.18,14,3,1
82.2914,2,0.0,0.08,3,3,1
82.298,4,0.0,0.2,15,3,0
82.3019,2,0.0,0.22,6,3,1
82.3081,2,0.0,0.07,2,3,1
82.314,2,0.0,0.95,16,1,1
82.3205,2,0.0,1.13,46,3,1
82.3277,2,0.0,2.51,27,3,1
82.3356,2,0.0,0.19,7,3,1
82.341,2,0.0,0.03,4,3,1
82.3457,0,0.0,0.08,14,3,2
82.3522,2,0.0,0.07,8,3,1
82.3566,2,0.0,0.17,30,3,1
82.3619,4,0.0,0.07,3,3,0
82.3665,2,0.0,0.03,2,3,1
82.3719,2,0.0,0.3,12,3,1
82.377,0,0.0,0.12,44,3,2
82.3827,2,0.0,0.14,11,3,1
82.3867,2,0.0,0.11,8,3,1
82.3905,2,0.0,0.19,26,3,1
82.3956,2,0.0,0.87,17,1,1
82.4011,2,0.0,0.04,4,3,1
82.4056,2,0.0,0.2,8,3,1
82.4105,2,0.0,0.03,2,3,1
82.4158,3,0.0,0.21,24,3,1
82.4188,2,0.0,0.05,8,3,1
82.4242,0,0.0,0.06,28,3,2
82.4294,0,0.0,1.14,27,3,2
82.4342,2,0.0,0.08,4,3,1
82.4379,2,0.0,0.03,19,3,1
82.4411,2,0.0,0.11,10,3,1
82.4472,2,0.0,0.19,9,3,1
82.4514,2,0.0,0.43,5,3,1
82.4557,3,0.0,0.16,21,3,1
82.461,2,0.0,0.3,13,3,1
82.4651,2,0.0,0.27,8,3,1
82.4697,2,0.0,0.05,2,3,1
82.474,2,0.0,0.11,9,3,1
82.4794,2,0.0,0.03,20,3,1
82.4836,2,0.0,0.15,52,3,1
82.4876,2,0.0,1.32,40,3,1
82.4924,2,36.4,3.69,29,3,1
82.4976,2,0.0,0.07,8,3,1
82.5022,2,0.0,0.19,10,3,1
82.5062,2,0.0,0.24,10,3,1
82.5104,2,0.0,0.38,6,3,1
82.5149,2,0.0,0.65,9,3,1
82.5194,2,0.0,0.12,8,3,1
82.5235,3,0.0,0.73,22,3,1
82.5275,2,0.0,3.12,11,3,1
82.5323,3,7.3,1.37,19,3,1
82.5367,2,0.0,0.09,6,3,1
82.5407,2,0.0,0.11,6,3,1
82.5451,2,0.0,0.12,6,3,1
82.55,2,0.0,0.3,11,3,1
82.5541,0,0.0,0.13,29,3,2
82.5581,2,0.0,1.69,13,3,1
82.5629,2,0.0,2.06,46,3,1
82.5669,2,0.0,0.0,10,3,1
82.5713,2,0.0,0.22,2,3,1
82.5743,2,99.1,0.43,22,3,0
82.5813,2,0.0,0.1,8,3,1
82.5861,0,0.0,0.66,28,3,2
82.59,2,0.0,0.52,15,3,1
82.5963,2,0.0,0.05,8,3,1
82.6004,2,0.0,0.02,3,3,1
82.6044,0,0.0,1.69,28,3,2
82.6081,3,0.0,1.03,22,3,1
82.6128,2,0.0,0.31,25,3,1
82.6168,2,0.0,0.16,6,3,1
82.6212,0,0.0,1.92,32,3,2
82.6265,2,0.0,0.04,1,3,1
82.6324,2,0.0,0.1,14,3,1
82.637,2,0.0,0.18,10,3,1
82.6415,2,0.0,0.08,11,3,1
82.6471,2,0.0,0.13,6,3,1
